stim_id,gameID,condition,trialNum,rt,startTime,time_elapsed,layout,width,height,boxes,start_position.x,start_position.y,attempt_nInputEvents,attempt_nMovesAttempted,attempt_nMoved,attempt_nPushed,attempt_nRestart,attempt_nUndo,level_name,collection_name
6790957496019241f9c4f737,9766-6ab8ac61-70e0-4c41-8941-76c7f5541db3,difficult,2,28125,208042.29999998212,205024,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,17,16,13,3,0,1,4,tutorial
6790957496019241f9c4f72d,0752-d4d913e5-3309-4c58-9854-da1c04758f95,difficult,2,69722,270313.0,324043,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,19,16,15,3,0,3,4,tutorial
6790957496019241f9c4f738,8022-b74b9924-ed47-4184-91bf-2557f1bc8c96,difficult,1,15521,108601.4,118818,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957396019241f9c4f728,6149-2bc654bb-4778-4626-bb74-368ba201c402,enjoyable,1,52542,324938.0,374655,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,8,8,7,2,0,0,3,tutorial
6790957496019241f9c4f737,9766-6ab8ac61-70e0-4c41-8941-76c7f5541db3,difficult,3,35789,236487.90000000596,241129,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,25,25,25,6,0,0,5,tutorial
6790957496019241f9c4f73a,5793-642d74db-fd70-4579-9ef6-5ca9197378a1,difficult,1,9147,217117.59999990463,128821,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957396019241f9c4f713,4063-39bbe214-5146-494d-bc3d-9e663077cf43,difficult,2,60993,459040.40000003576,517910,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,99,97,47,9,2,0,4,tutorial
6790957496019241f9c4f738,8022-b74b9924-ed47-4184-91bf-2557f1bc8c96,difficult,2,33645,124438.1,152780,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,16,15,15,3,1,0,4,tutorial
6790957496019241f9c4f72e,5212-fb2f2a8c-5c9e-4ca4-8fdb-589bf03ca271,difficult,3,63091,326968.0,365124,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,32,32,31,6,0,0,5,tutorial
6790957496019241f9c4f72d,0752-d4d913e5-3309-4c58-9854-da1c04758f95,difficult,3,42871,340348.40000000596,367251,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,19,19,19,6,0,0,5,tutorial
6790957496019241f9c4f73a,5793-642d74db-fd70-4579-9ef6-5ca9197378a1,difficult,2,19493,226569.89999985695,148620,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,18,16,14,3,0,2,4,tutorial
6790957496019241f9c4f733,9458-bd5721fc-69cc-4dc1-95d4-307ed85f5ac7,difficult,1,29013,315254.59999999404,330195,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,6,6,6,2,0,0,3,tutorial
6790957396019241f9c4f713,4063-39bbe214-5146-494d-bc3d-9e663077cf43,difficult,3,23728,520336.90000003576,541946,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,27,26,24,7,0,1,5,tutorial
6790957496019241f9c4f738,8022-b74b9924-ed47-4184-91bf-2557f1bc8c96,difficult,3,25930,158398.69999999998,179026,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,21,21,21,6,0,0,5,tutorial
6790957496019241f9c4f733,9458-bd5721fc-69cc-4dc1-95d4-307ed85f5ac7,difficult,2,20072,344580.19999999553,350571,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10,10,2,0,0,4,tutorial
6790957396019241f9c4f724,8633-77be0ec0-1927-4142-90fd-9d9138e7ebec,enjoyable,1,13250,451465.8000000715,463041,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,9,9,9,2,0,0,3,tutorial
6790957496019241f9c4f73a,5793-642d74db-fd70-4579-9ef6-5ca9197378a1,difficult,3,59860,246369.0,208799,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,77,54,44,12,0,23,5,tutorial
6790957496019241f9c4f733,9458-bd5721fc-69cc-4dc1-95d4-307ed85f5ac7,difficult,3,49328,364956.09999999404,400202,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17,17,6,0,0,5,tutorial
6790957396019241f9c4f724,8633-77be0ec0-1927-4142-90fd-9d9138e7ebec,enjoyable,2,29711,465025.0,493058,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,26,25,20,4,1,0,4,tutorial
6790957396019241f9c4f728,6149-2bc654bb-4778-4626-bb74-368ba201c402,enjoyable,2,109907,377796.6999999285,484872,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,52,43,21,4,0,9,4,tutorial
6790957396019241f9c4f724,8633-77be0ec0-1927-4142-90fd-9d9138e7ebec,enjoyable,3,48321,495041.39999997616,541823,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,48,47,45,11,1,0,5,tutorial
6790957396019241f9c4f719,1002-f1c3e7c9-577e-4949-88d9-d787510ad370,enjoyable,1,49866,611613.3000000715,658664,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957396019241f9c4f728,6149-2bc654bb-4778-4626-bb74-368ba201c402,enjoyable,3,110863,488013.6999999285,596046,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,26,24,23,7,0,2,5,tutorial
6790957396019241f9c4f719,1002-f1c3e7c9-577e-4949-88d9-d787510ad370,enjoyable,2,58693,661793.2000000477,717673,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10,10,2,0,0,4,tutorial
6790957496019241f9c4f73d,6094-c621da4e-4dc1-428d-bdc3-4f2a204ce497,difficult,1,14562,72251.89999997616,85448,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957496019241f9c4f73c,0764-c72cfda2-4d70-450b-b661-b0e7db35c716,difficult,1,125818,221457.59999999776,340527,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,18,6,6,2,8,4,3,tutorial
6790957496019241f9c4f73d,6094-c621da4e-4dc1-428d-bdc3-4f2a204ce497,difficult,2,10333,87117.69999998808,96097,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10,10,2,0,0,4,tutorial
6790957496019241f9c4f73d,6094-c621da4e-4dc1-428d-bdc3-4f2a204ce497,difficult,3,39903,97768.59999996424,136312,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,48,41,34,10,0,7,5,tutorial
6790957496019241f9c4f73c,0764-c72cfda2-4d70-450b-b661-b0e7db35c716,difficult,2,51147,347583.299999997,391986,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,30,28,18,3,0,2,4,tutorial
6790957396019241f9c4f719,1002-f1c3e7c9-577e-4949-88d9-d787510ad370,enjoyable,3,113821,720800.5,831807,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17,17,6,0,0,5,tutorial
6790957496019241f9c4f73b,1392-16c3daf1-21b1-4354-8c8a-438812dbf082,difficult,2,389038,52761.199999928474,433148,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,218,209,123,16,5,4,4,tutorial
6790957496019241f9c4f73c,0764-c72cfda2-4d70-450b-b661-b0e7db35c716,difficult,3,22092,399042.8999999985,414388,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,21,21,19,6,0,0,5,tutorial
6790957496019241f9c4f73e,1151-55eb8c10-7254-44f7-b1d0-8b236c5cc735,difficult,1,13122,144962.29999995232,151402,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957496019241f9c4f73e,1151-55eb8c10-7254-44f7-b1d0-8b236c5cc735,difficult,2,8179,158393.39999997616,159888,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10,10,2,0,0,4,tutorial
6790957496019241f9c4f73e,1151-55eb8c10-7254-44f7-b1d0-8b236c5cc735,difficult,3,27224,166876.5,187415,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,31,31,31,6,0,0,5,tutorial
6790957496019241f9c4f73b,1392-16c3daf1-21b1-4354-8c8a-438812dbf082,difficult,3,363351,442120.5,796819,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,355,349,177,22,4,2,5,tutorial
6790957496019241f9c4f73f,1635-7ed69048-e2f6-44cd-9a07-562d78d63360,enjoyable,1,65476,259773.29999995232,316135,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,19,14,14,5,1,4,3,tutorial
6790957496019241f9c4f73f,1635-7ed69048-e2f6-44cd-9a07-562d78d63360,enjoyable,2,23505,325571.2999999523,339950,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10,10,2,0,0,4,tutorial
6790957496019241f9c4f740,8836-ad30f5ab-6cbe-42e9-922f-3c59921c0489,enjoyable,1,51679,210401.8999999985,254265,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,6,6,6,2,0,0,3,tutorial
6790957496019241f9c4f73f,1635-7ed69048-e2f6-44cd-9a07-562d78d63360,enjoyable,3,32928,349384.7999999523,373193,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17,17,6,0,0,5,tutorial
6790957396019241f9c4f716,0896-2fa0b747-ef31-40f0-a021-baca001ce8af,difficult,3,894865,438245.0,1312786,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,559,425,299,46,4,130,5,tutorial
6790957496019241f9c4f740,8836-ad30f5ab-6cbe-42e9-922f-3c59921c0489,enjoyable,2,43507,262388.69999999553,298080,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,45,43,21,3,1,1,4,tutorial
6790957496019241f9c4f740,8836-ad30f5ab-6cbe-42e9-922f-3c59921c0489,enjoyable,3,51831,306201.1000000015,350220,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,51,50,36,8,1,0,5,tutorial
6790957496019241f9c4f743,6371-02221cab-df29-4d72-a5d4-8c6f78d3ec1f,enjoyable,1,23242,128047.29999998212,149003,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957496019241f9c4f743,6371-02221cab-df29-4d72-a5d4-8c6f78d3ec1f,enjoyable,2,11336,151594.0,160653,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10,10,2,0,0,4,tutorial
6790957496019241f9c4f743,6371-02221cab-df29-4d72-a5d4-8c6f78d3ec1f,enjoyable,3,65125,163246.0,226082,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,37,36,36,11,1,0,5,tutorial
6790957496019241f9c4f744,5602-e0a29e2f-6b4c-40a8-a23f-64890cd00a94,enjoyable,1,19765,195241.79999995232,209394,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,8,8,8,2,0,0,3,tutorial
6790957496019241f9c4f744,5602-e0a29e2f-6b4c-40a8-a23f-64890cd00a94,enjoyable,2,33464,215317.0,243172,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10,10,2,0,0,4,tutorial
6790957496019241f9c4f744,5602-e0a29e2f-6b4c-40a8-a23f-64890cd00a94,enjoyable,3,88769,249097.09999990463,332259,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,49,43,35,8,0,6,5,tutorial
6790957496019241f9c4f748,1237-20df9cd5-6070-41fe-98b2-a679b424764f,enjoyable,1,7861,33695.799999952316,38361,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957496019241f9c4f748,1237-20df9cd5-6070-41fe-98b2-a679b424764f,enjoyable,2,12904,41859.89999997616,51568,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,18,17,16,3,1,0,4,tutorial
6790957496019241f9c4f749,1571-154eb622-df3b-4c88-9a79-c8ca06666564,enjoyable,1,17410,41111.10000014305,56883,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,8,8,5,2,0,0,3,tutorial
6790957496019241f9c4f748,1237-20df9cd5-6070-41fe-98b2-a679b424764f,enjoyable,3,12444,55067.199999928474,64316,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,21,21,19,6,0,0,5,tutorial
6790957496019241f9c4f749,1571-154eb622-df3b-4c88-9a79-c8ca06666564,enjoyable,2,22184,58825.10000014305,79371,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,16,16,10,2,0,0,4,tutorial
6790957496019241f9c4f74a,2637-7fb2d862-8c46-4a1b-aa8a-8e9dff7667ae,enjoyable,1,22214,118859.09999999404,139015,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957496019241f9c4f749,1571-154eb622-df3b-4c88-9a79-c8ca06666564,enjoyable,3,89388,81313.70000004768,169066,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,80,79,48,10,1,0,5,tutorial
6790957496019241f9c4f74a,2637-7fb2d862-8c46-4a1b-aa8a-8e9dff7667ae,enjoyable,2,37714,141380.3999999985,177034,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,11,11,10,2,0,0,4,tutorial
6790957496019241f9c4f74a,2637-7fb2d862-8c46-4a1b-aa8a-8e9dff7667ae,enjoyable,3,36307,179398.09999999404,213642,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,25,25,23,6,0,0,5,tutorial
6790957496019241f9c4f750,4100-890bafe2-ac0e-44bf-b0cc-dafc8ce28587,enjoyable,1,30916,160767.69999992847,185021,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957496019241f9c4f750,4100-890bafe2-ac0e-44bf-b0cc-dafc8ce28587,enjoyable,2,29158,191994.39999997616,214493,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,16,15,15,3,1,0,4,tutorial
6790957496019241f9c4f74c,4276-4ddaddcc-c54d-41d1-af6f-2133eaf0afec,enjoyable,1,52647,207496.10000002384,253765,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,9,8,7,2,1,0,3,tutorial
6790957496019241f9c4f74c,4276-4ddaddcc-c54d-41d1-af6f-2133eaf0afec,enjoyable,2,13780,260465.40000009537,267865,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,11,11,10,2,0,0,4,tutorial
6790957496019241f9c4f750,4100-890bafe2-ac0e-44bf-b0cc-dafc8ce28587,enjoyable,3,38451,221468.39999997616,253263,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17,17,6,0,0,5,tutorial
6790957496019241f9c4f74c,4276-4ddaddcc-c54d-41d1-af6f-2133eaf0afec,enjoyable,3,21377,274565.40000009537,289558,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,19,19,17,6,0,0,5,tutorial
6790957496019241f9c4f752,2300-5aa05f3a-c729-40b0-8f26-d0022b9b1c85,enjoyable,1,32073,129035.39999997616,158895,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,16,15,14,5,1,0,3,tutorial
6790957496019241f9c4f752,2300-5aa05f3a-c729-40b0-8f26-d0022b9b1c85,enjoyable,2,29726,161429.30000007153,188928,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,24,17,16,3,0,7,4,tutorial
6790957496019241f9c4f752,2300-5aa05f3a-c729-40b0-8f26-d0022b9b1c85,enjoyable,3,17527,191461.80000007153,206768,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17,17,6,0,0,5,tutorial
6790957496019241f9c4f74e,0799-2c5590b5-fa54-436d-8395-703473800521,enjoyable,1,78033,320683.9000005722,357840,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790957496019241f9c4f74b,8610-f32b74e5-8f2b-4565-b574-1e236b4658ef,enjoyable,1,21267,366673.89999999106,378931,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,8,8,5,2,0,0,3,tutorial
6790957496019241f9c4f74e,0799-2c5590b5-fa54-436d-8395-703473800521,enjoyable,2,37959,399026.20000076294,396109,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,10,10,10,2,0,0,4,tutorial
6790956f96019241f9c4f663,3871-3a0e4f62-6126-47cc-a46d-aa1089959c88,difficult,1,12062,28889.699999999255,39741,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
6790956f96019241f9c4f663,3871-3a0e4f62-6126-47cc-a46d-aa1089959c88,difficult,2,22468,41265.900000002235,62515,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,11,11,10,2,0,0,4,tutorial
6790957496019241f9c4f74e,0799-2c5590b5-fa54-436d-8395-703473800521,enjoyable,3,56358,437295.30000019073,452772,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,17,17,17,6,0,0,5,tutorial
6790956f96019241f9c4f663,3871-3a0e4f62-6126-47cc-a46d-aa1089959c88,difficult,3,35341,64040.900000002235,98168,"['  #####', '  #.  #', '###   #', '# $*$ #', '#   ###', '#@ .#', '#####']",7,7,"[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",1,5,27,27,21,6,0,0,5,tutorial
6790957496019241f9c4f74b,8610-f32b74e5-8f2b-4565-b574-1e236b4658ef,enjoyable,2,218798,388249.299999997,598043,"['######', '#    #', '#*$ @#', '#. ###', '######']",6,5,"[{'x': 1, 'y': 2, 'state': '*'}, {'x': 2, 'y': 2, 'state': '$'}]",4,2,78,59,33,6,8,11,4,tutorial
6790956f96019241f9c4f664,2826-bf8c7c1b-487c-4903-aa24-a672f679d1ab,difficult,1,15324,74743.0,87916,"['######', '#  $.#', '#@ $.#', '#    #', '######']",6,5,"[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 1, 'state': '$'}]",1,2,5,5,5,2,0,0,3,tutorial
